公司,站代號,刷卡自助,GoStation,洗車類別,無鉛92,無鉛95,無鉛98,超柴
台灣中油,HH6212A71,1,0,,1,1,1,1
台灣中油,HH6212A72,0,0,,1,1,1,1
台灣中油,HH6212A77,1,0,,1,1,1,1
台灣中油,HH6212A79,0,0,,1,1,1,1
台灣中油,HH6212A83,0,0,,1,1,1,1
台灣中油,HH6212A84,0,0,,1,1,1,1
台灣中油,HH6212A89,0,0,,1,1,1,1
台灣中油,HH6212A91,1,0,,1,1,1,1
台灣中油,HH6212A92,0,0,,1,1,1,1
台灣中油,HH6212A93,0,0,,1,1,1,1
台灣中油,HH6212A94,1,0,,1,1,1,1
台灣中油,HH6212B03,0,0,,1,1,1,1
台灣中油,HH6212B07,1,0,,1,1,1,1
台灣中油,HH6212B08,1,0,,1,1,1,1
台灣中油,HH6212B09,0,0,,1,1,1,1
台灣中油,HH6212B16,1,0,,1,1,1,1
台灣中油,HH6212B18,0,0,,1,1,0,1
台灣中油,HH6212B19,1,0,,1,1,1,1
台灣中油,HH6212B21,0,0,,1,1,1,1
台灣中油,HH6212B26,1,0,,1,1,1,1
台灣中油,HH6212B27,1,0,,1,1,1,1
台灣中油,HH6212B28,1,0,,1,1,1,1
台灣中油,HH6212B29,1,0,,1,1,1,1
台灣中油,HH6212B30,1,0,,1,1,1,1
台灣中油,HH6212B31,1,0,,1,1,1,1
台灣中油,HH6212B32,0,0,,1,1,1,1
台灣中油,HH6212B33,1,0,,1,1,1,1
台灣中油,HH6212B34,0,0,,1,1,1,1
台灣中油,HH6212B35,1,0,,1,1,1,1
台灣中油,HH6212B36,1,0,,1,1,1,1
台灣中油,HH6212B37,1,0,,1,1,1,1
台灣中油,II6212A02,0,0,,1,1,1,1
台灣中油,II6212A04,0,0,,1,1,1,0
台灣中油,II6212A05,0,0,,1,1,1,1
台灣中油,II6212A16,0,0,,1,1,0,1
台灣中油,II6212A25,0,0,,1,1,1,1
台灣中油,II6212A26,0,0,,1,1,0,1
台灣中油,II6212A34,0,0,,1,1,1,1
台灣中油,II6212A39,0,0,,1,1,0,1
台灣中油,II6212A44,0,0,,1,1,1,1
台灣中油,II6212A50,1,0,,1,1,0,1
台灣中油,II6212A57,0,0,,1,1,1,1
台灣中油,II6212A65,0,0,,1,1,0,1
台灣中油,II6212A67,0,0,,1,1,1,1
台灣中油,II6212A73,0,0,,1,1,0,1
台灣中油,II6212A76,0,0,,1,1,0,1
台灣中油,II6212A78,1,0,,1,1,1,1
台灣中油,II6212A84,0,0,,1,1,1,1
台灣中油,II6212A87,0,0,,1,1,1,1
台灣中油,II6212A88,0,0,,1,1,1,1
台灣中油,II6212A92,0,0,,1,1,1,1
台灣中油,II6212A95,0,0,,1,1,1,1
台灣中油,II6212A97,0,0,,1,1,0,1
台灣中油,II6212A98,0,0,,1,1,0,1
台灣中油,II6212A99,0,0,,1,1,1,1
台灣中油,II6212B05,0,0,,1,1,0,1
台灣中油,II6212B07,0,0,,1,1,0,1
台灣中油,II6212B08,0,0,,1,1,1,1
台灣中油,II6212B09,0,0,,1,1,1,1
台灣中油,II6212B11,0,0,,1,1,1,1
台灣中油,II6212B15,0,0,,1,1,1,1
台灣中油,II6212B19,0,0,,1,1,1,1
台灣中油,II6212B20,1,0,,1,1,1,1
台灣中油,II6212B21,0,0,,1,1,1,1
台灣中油,II6212B24,0,0,,1,1,0,1
台灣中油,II6212B29,0,0,,1,1,1,1
台灣中油,II6212B34,0,0,,1,1,0,1
台灣中油,II6212B35,1,0,,1,1,0,1
台灣中油,II6212B36,0,0,,1,1,1,1
台灣中油,II6212B39,0,0,,1,1,1,1
台灣中油,II6212B43,0,0,,1,1,1,1
台灣中油,II6212B45,0,0,,1,1,1,1
台灣中油,II6212B47,0,0,,1,1,1,1
台灣中油,II6212B48,0,0,,1,1,0,1
台灣中油,II6212B49,0,0,,1,1,1,1
台灣中油,II6212B50,0,0,,1,1,1,1
台灣中油,II6212B51,0,0,,1,1,1,1
台灣中油,II6212B52,0,0,,1,1,0,1
台灣中油,II6212B53,0,0,,1,1,1,1
台灣中油,II6212B54,0,0,,1,1,1,1
台灣中油,II6212B55,0,0,,1,1,1,1
台灣中油,II6212B61,0,0,,1,1,1,1
台灣中油,II6212B62,1,0,,1,1,1,1
台灣中油,II6212B65,1,0,,1,1,1,1
台灣中油,II6212B67,0,0,,1,1,1,1
台灣中油,II6212B69,1,0,,1,1,1,1
台灣中油,II6212B70,0,0,,1,1,1,1
台灣中油,II6212B71,0,0,,1,1,1,1
台灣中油,II6212B76,0,0,,1,1,1,1
台灣中油,II6212B78,0,0,,1,1,0,1
台灣中油,II6212B79,0,0,,1,1,1,1
台灣中油,II6212B81,1,0,,1,1,1,1
台灣中油,II6212B82,0,0,,1,1,1,1
台灣中油,II6212B92,0,0,,1,1,1,1
台灣中油,II6212B96,0,0,,1,1,0,1
台灣中油,II6212B97,0,0,,1,1,1,1
台灣中油,II6212B98,0,0,,1,1,1,1
台灣中油,II6212B99,0,0,,1,1,1,1
台灣中油,II6212C01,0,0,,1,1,1,1
台灣中油,II6212C03,0,0,,1,1,0,1
台灣中油,II6212C04,0,0,,1,1,1,1
台灣中油,II6212C06,0,0,,1,1,0,1
台灣中油,II6212C07,1,0,,1,1,1,1
台灣中油,II6212C23,0,0,,1,1,1,1
台灣中油,II6212C24,0,0,,1,1,1,1
台灣中油,II6212C26,0,0,,1,1,0,1
台灣中油,II6212C28,1,0,,1,1,1,1
台灣中油,II6212C30,0,0,,1,1,0,1
台灣中油,II6212C31,0,0,,1,1,1,1
台灣中油,II6212C33,0,0,,1,1,0,1
台灣中油,II6212C34,0,0,,1,1,0,1
台灣中油,II6212C36,0,0,,1,1,1,1
台灣中油,II6212C38,1,0,,1,1,1,1
台灣中油,II6212C39,0,0,,1,1,1,1
台灣中油,II6212C41,1,0,,1,1,0,1
台灣中油,II6212C43,0,0,,1,1,1,1
台灣中油,II6212C46,0,0,,1,1,1,1
台灣中油,II6212C47,0,0,,1,1,0,1
台灣中油,II6212C48,1,0,,1,1,1,1
台灣中油,II6212C49,1,0,,1,1,1,1
台灣中油,II6212C50,0,0,,1,1,0,1
台灣中油,II6212C51,0,0,,1,1,1,1
台灣中油,II6212C52,0,0,,1,1,1,1
台灣中油,II6212C55,0,0,,1,1,0,1
台灣中油,II6212C57,1,0,,1,1,1,1
台灣中油,II6212C58,0,0,,1,1,1,1
台灣中油,II6212C59,0,0,,1,1,1,1
台灣中油,II6212C60,1,0,,1,1,1,1
台灣中油,II6212C61,0,0,,1,1,1,1
台灣中油,II6212C62,0,0,,1,1,1,1
台灣中油,II6212C63,1,0,,1,1,1,1
台灣中油,II6212C64,0,0,,1,1,1,1
台灣中油,II6212C65,1,0,,1,1,1,1
台灣中油,II6212C66,0,0,,1,1,1,1
台灣中油,II6212C67,0,0,,1,1,1,1
台灣中油,II6212C68,0,0,,1,1,1,1
台灣中油,II6212C69,0,0,,1,1,1,1
台灣中油,II6212C70,1,0,,1,1,1,1
台灣中油,II6212C71,1,0,,1,1,1,1
台灣中油,II6212C72,1,0,,1,1,1,1
台灣中油,II6212C73,1,0,,1,1,1,1
台灣中油,II6212C75,1,0,,1,1,1,1
台灣中油,II6212C76,0,0,,1,1,1,1
台灣中油,II6212C77,0,0,,1,1,0,1
台灣中油,KK6212A01,0,0,,1,1,1,1
台灣中油,KK6212A02,0,0,,1,1,1,1
台灣中油,KK6212A05,0,0,,1,1,0,1
台灣中油,KK6212A08,0,0,,1,1,0,1
台灣中油,KK6212A09,0,0,,1,1,1,1
台灣中油,KK6212A10,0,0,,1,1,1,1
台灣中油,KK6212A11,0,0,,1,1,0,1
台灣中油,KK6212A14,0,0,,1,1,1,1
台灣中油,KK6212A28,0,0,,1,1,1,1
台灣中油,KK6212A35,0,0,,1,1,1,1
台灣中油,KK6212A36,0,0,,1,1,1,1
台灣中油,KK6212A37,0,0,,1,1,1,1
台灣中油,KK6212A43,1,0,,1,1,1,1
台灣中油,KK6212A45,0,0,,1,1,0,1
台灣中油,KK6212A46,1,0,,1,1,1,1
台灣中油,KK6212A47,1,0,,1,1,1,1
台灣中油,KK6212A48,0,0,,1,1,0,1
台灣中油,KK6212A50,1,0,,1,1,1,1
台灣中油,KK6212A51,0,0,,1,1,1,1
台灣中油,LL6212A02,0,0,,1,1,0,1
台灣中油,LL6212A03,0,0,,1,1,1,1
台灣中油,LL6212A06,0,0,,1,1,0,1
台灣中油,LL6212A07,0,0,,1,1,1,1
台灣中油,LL6212A09,0,0,,1,1,1,1
台灣中油,LL6212A10,0,0,,1,1,0,1
台灣中油,LL6212A14,0,0,,1,1,1,1
台灣中油,LL6212A17,0,0,,1,1,1,1
台灣中油,LL6212A20,0,0,,1,1,1,1
台灣中油,LL6212A21,0,0,,1,1,1,1
台灣中油,LL6212A22,1,0,,1,1,1,1
台灣中油,LL6212A23,0,0,,1,1,1,1
台灣中油,LL6212A24,0,0,,1,1,1,1
台灣中油,LL6212A25,1,0,,1,1,1,1
台灣中油,LL6212A26,1,0,,1,1,1,1
台灣中油,LL6212A29,0,0,,1,1,1,1
台灣中油,LL6212A30,0,0,,1,1,1,1
台灣中油,LL6212A33,0,0,,1,1,0,1
台灣中油,LL6212A34,0,0,,1,1,0,1
台灣中油,LL6212A35,0,0,,1,1,1,1
台灣中油,LL6212A38,0,0,,1,1,1,1
台灣中油,LL6212A39,1,0,,1,1,0,1
台灣中油,LL6212A41,0,0,,1,1,1,1
台灣中油,LL6212A42,1,0,,1,1,0,1
台灣中油,LL6212A44,0,0,,1,1,0,1
台灣中油,LL6212A45,0,0,,1,1,1,1
台灣中油,LL6212A47,0,0,,1,1,1,1
台灣中油,LL6212A48,0,0,,1,1,0,1
台灣中油,LL6212A49,1,0,,1,1,1,1
台灣中油,LL6212A51,0,0,,1,1,0,1
台灣中油,LL6212A52,0,0,,1,1,1,1
台灣中油,LL6212A53,0,0,,1,1,1,1
台灣中油,LL6212W03,0,0,,0,0,0,0
台灣中油,MM6212A01,0,0,,1,1,0,1
台灣中油,MM6212A03,0,0,,1,1,0,1
台灣中油,MM6212A05,0,0,,1,1,0,1
台灣中油,MM6212A06,0,0,,1,1,0,1
台灣中油,MM6212A07,0,0,,1,1,0,1
台灣中油,MM6212A09,0,0,,1,1,0,1
台灣中油,MM6212A10,0,0,,1,1,0,1
台灣中油,MM6212A11,0,0,,1,1,0,1
台灣中油,NN6212A01,0,0,,1,1,0,0
台灣中油,NN6212A13,0,0,,1,1,1,1
台灣中油,NN6212A15,0,0,,0,1,0,1
台灣中油,NN6212A20,1,0,,1,1,1,1
台灣中油,NN6212A21,0,0,,1,1,0,1
台灣中油,NN6212A26,0,0,,1,1,1,1
台灣中油,NN6212A30,0,0,,1,1,1,1
台灣中油,NN6212A31,0,0,,1,1,1,1
台灣中油,NN6212A39,0,0,,1,1,0,1
台灣中油,NN6212A41,0,0,,1,1,1,1
台灣中油,NN6212A53,1,0,,1,1,0,1
台灣中油,NN6212A54,0,0,,1,1,0,1
台灣中油,NN6212A55,0,0,,1,1,1,1
台灣中油,NN6212A60,0,0,,1,1,0,1
台灣中油,NN6212A62,0,0,,1,1,1,1
台灣中油,NN6212A63,0,0,,1,1,1,1
台灣中油,NN6212A66,0,0,,1,1,1,1
台灣中油,NN6212A69,1,0,,1,1,1,1
台灣中油,NN6212A73,0,0,,1,1,0,1
台灣中油,NN6212A74,0,0,,1,1,0,1
台灣中油,NN6212A76,0,0,,1,1,1,1
台灣中油,NN6212A77,0,0,,1,1,1,1
台灣中油,NN6212A78,0,0,,1,1,0,1
台灣中油,NN6212A80,0,0,,1,1,1,1
台灣中油,NN6212A81,0,0,,1,1,0,1
台灣中油,NN6212A82,1,0,,1,1,1,1
台灣中油,NN6212A83,0,0,,1,1,1,1
台灣中油,NN6212A85,0,0,,1,1,1,1
台灣中油,NN6212A87,0,0,,1,1,1,1
台灣中油,NN6212A88,0,0,,1,1,1,1
台灣中油,NN6212A89,1,0,,1,1,1,1
台灣中油,NN6212A92,0,0,,1,1,1,1
台灣中油,NN6212A96,0,0,,1,1,1,1
台灣中油,NN6212B01,0,0,,1,1,1,1
台灣中油,NN6212B04,0,0,,1,1,0,1
台灣中油,NN6212B06,0,0,,1,1,0,1
台灣中油,NN6212B08,0,0,,1,1,1,1
台灣中油,NN6212B10,0,0,,1,1,1,1
台灣中油,NN6212B14,0,0,,1,1,1,1
台灣中油,NN6212B15,0,0,,1,1,1,1
台灣中油,NN6212B17,0,0,,1,1,1,1
台灣中油,NN6212B21,1,0,,1,1,1,1
台灣中油,NN6212B27,0,0,,1,1,1,1
台灣中油,NN6212B31,1,0,,1,1,0,1
台灣中油,NN6212B32,0,0,,1,1,0,1
台灣中油,NN6212B33,0,0,,1,1,0,1
台灣中油,NN6212B34,0,0,,1,1,1,1
台灣中油,NN6212B38,0,0,,1,1,1,1
台灣中油,NN6212B42,0,0,,1,1,0,1
台灣中油,NN6212B44,1,0,,1,1,0,1
台灣中油,NN6212B45,0,0,,1,1,1,1
台灣中油,NN6212B47,0,0,,1,1,1,1
台灣中油,NN6212B53,0,0,,1,1,1,1
台灣中油,NN6212B58,1,0,,1,1,1,1
台灣中油,NN6212B61,1,0,,1,1,1,1
台灣中油,NN6212B63,0,0,,1,1,0,1
台灣中油,NN6212B64,0,0,,1,1,1,1
台灣中油,NN6212B65,1,0,,1,1,1,1
台灣中油,NN6212B66,1,0,,1,1,1,1
台灣中油,NN6212B71,0,0,,1,1,1,1
台灣中油,NN6212B76,0,0,,1,1,0,1
台灣中油,NN6212B78,0,0,,1,1,1,1
台灣中油,NN6212B82,0,0,,1,1,0,1
台灣中油,NN6212B83,1,0,,1,1,1,1
台灣中油,NN6212B89,0,0,,1,1,0,1
台灣中油,NN6212B90,0,0,,1,1,0,1
台灣中油,NN6212C05,0,0,,1,1,0,1
台灣中油,NN6212C06,0,0,,1,1,0,1
台灣中油,NN6212C07,1,0,,1,1,1,1
台灣中油,NN6212C11,1,0,,1,1,1,1
台灣中油,NN6212C12,1,0,,1,1,1,1
台灣中油,NN6212C13,0,0,,1,1,0,1
台灣中油,NN6212C15,1,0,,1,1,1,1
台灣中油,NN6212C17,0,0,,1,1,0,1
台灣中油,NN6212C20,1,0,,1,1,1,1
台灣中油,NN6212C21,0,0,,1,1,0,1
台灣中油,NN6212C22,0,0,,1,1,1,1
台灣中油,NN6212C23,0,0,,1,1,1,1
台灣中油,NN6212C24,0,0,,1,1,0,1
台灣中油,NN6212C25,0,0,,1,1,1,1
台灣中油,NN6212C47,0,0,,1,1,0,1
台灣中油,NN6212C52,0,0,,1,1,0,1
台灣中油,NN6212C53,1,0,,1,1,1,1
台灣中油,NN6212C56,0,0,,1,1,0,1
台灣中油,NN6212C57,1,0,,1,1,1,1
台灣中油,NN6212C59,1,0,,1,1,1,1
台灣中油,NN6212C60,0,0,,1,1,0,1
台灣中油,NN6212C65,0,0,,1,1,0,1
台灣中油,NN6212C67,0,0,,1,1,0,1
台灣中油,NN6212C68,0,0,,1,1,1,1
台灣中油,NN6212C69,0,0,,1,1,1,1
台灣中油,NN6212C71,1,0,,1,1,1,1
台灣中油,NN6212C74,0,0,,1,1,1,1
台灣中油,NN6212C75,0,0,,1,1,0,1
台灣中油,NN6212C77,0,0,,1,1,0,1
台灣中油,NN6212C79,0,0,,1,1,1,1
台灣中油,NN6212C80,0,0,,1,1,1,1
台灣中油,NN6212C82,0,0,,1,1,1,1
台灣中油,NN6212C83,0,0,,1,1,1,1
台灣中油,NN6212C86,0,0,,1,1,0,1
台灣中油,NN6212C87,0,0,,1,1,1,1
台灣中油,NN6212C88,0,0,,1,1,1,1
台灣中油,NN6212C89,0,0,,1,1,0,1
台灣中油,NN6212C90,0,0,,1,1,1,1
台灣中油,NN6212C91,0,0,,1,1,1,1
台灣中油,NN6212C92,0,0,,1,1,0,1
台灣中油,NN6212C93,0,0,,1,1,1,1
台灣中油,NN6212C94,0,0,,1,1,1,1
台灣中油,NN6212C95,0,0,,1,1,1,1
台灣中油,NN6212C96,0,0,,1,1,0,1
台灣中油,NN6212C97,0,0,,1,1,0,1
台灣中油,NN6212C98,0,0,,1,1,1,0
台灣中油,NN6212D02,0,0,,1,1,1,1
台灣中油,NN6212D03,0,0,,1,1,1,1
台灣中油,NN6212D04,0,0,,1,1,1,1
台灣中油,NN6212D05,0,0,,1,1,1,1
台灣中油,NN6212D06,0,0,,1,1,1,1
台灣中油,NN6212D07,1,0,,1,1,1,1
台灣中油,NN6212D08,1,0,,1,1,1,1
台灣中油,NN6212D09,0,0,,1,1,1,1
台灣中油,NN6212D10,0,0,,1,1,1,1
台灣中油,NN6212D11,1,0,,1,1,1,1
台灣中油,NN6212D12,0,0,,1,1,1,1
台灣中油,NN6212D13,1,0,,1,1,0,1
台灣中油,NN6212D14,0,0,,1,1,1,1
台灣中油,NN6212D15,1,0,,1,1,1,1
台灣中油,NN6212W01,0,0,,0,0,0,0
台灣中油,SS6212A01,0,0,,1,1,0,1
台灣中油,SS6212A02,0,0,,1,1,0,1
台灣中油,SS6212A05,0,0,,1,1,0,1
台灣中油,SS6212A09,0,0,,1,1,0,1
台灣中油,SS6212A10,0,0,,1,1,0,1
台灣中油,SS6212A11,0,0,,1,1,1,0
台灣中油,SS6212A16,1,0,,1,1,0,1
台灣中油,SS6212A17,0,0,,1,1,0,1
台灣中油,SS6212A19,0,0,,1,1,1,0
台灣中油,SS6212A20,0,0,,1,1,1,1
台灣中油,SS6212A23,0,0,,1,1,1,0
台灣中油,SS6212A27,0,0,,1,1,1,1
台灣中油,SS6212A29,0,0,,1,1,0,1
台灣中油,SS6212A30,0,0,,1,1,1,1
台灣中油,SS6212A32,0,0,,1,1,0,1
台灣中油,SS6212A35,1,0,,1,1,1,1
台灣中油,SS6212A36,0,0,,1,1,0,1
台灣中油,SS6212A41,0,0,,1,1,0,1
台灣中油,SS6212A45,0,0,,1,1,1,1
台灣中油,SS6212A46,0,0,,1,1,1,1
台灣中油,SS6212A48,0,0,,1,1,0,1
台灣中油,SS6212A53,0,0,,1,1,1,1
台灣中油,SS6212A59,1,0,,1,1,1,1
台灣中油,SS6212A62,1,0,,1,1,1,1
台灣中油,SS6212A63,0,0,,1,1,1,1
台灣中油,SS6212A65,0,0,,1,1,0,1
台灣中油,SS6212A72,0,0,,1,1,1,1
台灣中油,SS6212A77,0,0,,1,1,1,1
台灣中油,SS6212A78,0,0,,1,1,0,1
台灣中油,SS6212A79,1,0,,1,1,1,1
台灣中油,SS6212A80,1,0,,1,1,1,1
台灣中油,SS6212A83,0,0,,1,1,0,1
台灣中油,SS6212A85,1,0,,1,1,1,1
台灣中油,SS6212A86,0,0,,1,1,0,1
台灣中油,SS6212A87,0,0,,1,1,1,1
台灣中油,SS6212A89,0,0,,1,1,0,1
台灣中油,SS6212A90,0,0,,1,1,0,1
台灣中油,SS6212A96,0,0,,1,1,1,1
台灣中油,SS6212A97,1,0,,1,1,1,0
台灣中油,SS6212A99,0,0,,1,1,0,1
台灣中油,SS6212B01,0,0,,1,1,1,1
台灣中油,SS6212B06,0,0,,1,1,1,1
台灣中油,SS6212B08,0,0,,1,1,1,1
台灣中油,SS6212B12,1,0,,1,1,0,1
台灣中油,SS6212B15,1,0,,1,1,1,1
台灣中油,SS6212B27,0,0,,1,1,1,1
台灣中油,SS6212B28,0,0,,1,1,0,1
台灣中油,SS6212B29,0,0,,1,1,0,1
台灣中油,SS6212B31,0,0,,1,1,0,1
台灣中油,SS6212B33,0,0,,1,1,1,1
台灣中油,SS6212B34,1,0,,1,1,0,1
台灣中油,SS6212B38,0,0,,1,1,1,1
台灣中油,SS6212B39,0,0,,1,1,0,1
台灣中油,SS6212B42,0,0,,1,1,0,1
台灣中油,SS6212B43,0,0,,1,1,0,1
台灣中油,SS6212B44,1,0,,1,1,1,1
台灣中油,SS6212B45,0,0,,1,1,1,1
台灣中油,SS6212B46,1,0,,1,1,1,1
台灣中油,SS6212B48,0,0,,1,1,0,1
台灣中油,SS6212B50,0,0,,1,1,0,1
台灣中油,SS6212B51,0,0,,1,1,0,1
台灣中油,SS6212B55,0,0,,1,1,1,1
台灣中油,SS6212B64,1,0,,1,1,1,1
台灣中油,SS6212B66,1,0,,1,1,0,1
台灣中油,SS6212B69,1,0,,1,1,1,1
台灣中油,SS6212B70,0,0,,1,1,1,1
台灣中油,SS6212B73,0,0,,1,1,1,1
台灣中油,SS6212B76,1,0,,1,1,0,1
台灣中油,SS6212B77,0,0,,1,1,0,1
台灣中油,SS6212B78,1,0,,1,1,0,1
台灣中油,SS6212B81,0,0,,1,1,1,1
台灣中油,SS6212B83,0,0,,1,1,0,1
台灣中油,SS6212B86,1,0,,1,1,0,1
台灣中油,SS6212B87,1,0,,1,1,1,1
台灣中油,SS6212B89,0,0,,1,1,1,1
台灣中油,SS6212B92,0,0,,1,1,0,1
台灣中油,SS6212B96,0,0,,1,1,0,1
台灣中油,SS6212C05,0,0,,1,1,1,1
台灣中油,SS6212C06,0,0,,1,1,1,1
台灣中油,SS6212C07,1,0,,1,1,0,1
台灣中油,SS6212C09,1,0,,1,1,1,1
台灣中油,SS6212C10,0,0,,1,1,0,1
台灣中油,SS6212C12,1,0,,1,1,1,1
台灣中油,SS6212C15,0,0,,1,1,0,1
台灣中油,SS6212C16,1,0,,1,1,1,1
台灣中油,SS6212C23,1,0,,1,1,1,1
台灣中油,SS6212C24,1,0,,1,1,1,1
台灣中油,SS6212C25,1,0,,1,1,1,1
台灣中油,SS6212C27,1,0,,1,1,1,1
台灣中油,SS6212C30,0,0,,1,1,0,1
台灣中油,SS6212C34,0,0,,1,1,1,1
台灣中油,SS6212C35,0,0,,1,1,1,1
台灣中油,SS6212C38,0,0,,1,1,1,1
台灣中油,SS6212C39,0,0,,1,1,1,1
台灣中油,SS6212C42,0,0,,1,1,0,1
台灣中油,SS6212C49,0,0,,1,1,0,1
台灣中油,SS6212C50,0,0,,1,1,0,1
台灣中油,SS6212C51,0,0,,1,1,0,1
台灣中油,SS6212C52,0,0,,1,1,0,1
台灣中油,SS6212C53,1,0,,1,1,0,1
台灣中油,SS6212C54,0,0,,1,1,1,1
台灣中油,SS6212C58,0,0,,1,1,1,1
台灣中油,SS6212C60,0,0,,1,1,0,1
台灣中油,SS6212C65,0,0,,1,1,0,1
台灣中油,SS6212C66,0,0,,1,1,1,1
台灣中油,SS6212C69,1,0,,1,1,1,1
台灣中油,SS6212C70,1,0,,1,1,1,1
台灣中油,SS6212C71,1,0,,1,1,1,1
台灣中油,SS6212C75,0,0,,1,1,0,1
台灣中油,SS6212C77,1,0,,1,1,1,1
台灣中油,SS6212C78,0,0,,1,1,0,1
台灣中油,SS6212C80,0,0,,1,1,0,1
台灣中油,SS6212C84,0,0,,1,1,0,1
台灣中油,SS6212C85,1,0,,1,1,0,1
台灣中油,SS6212C86,0,0,,1,1,1,1
台灣中油,SS6212C90,1,0,,1,1,0,1
台灣中油,SS6212C91,0,0,,1,1,1,1
台灣中油,SS6212C92,0,0,,1,1,1,1
台灣中油,SS6212C93,0,0,,0,1,0,1
台灣中油,SS6212C96,1,0,,1,1,1,1
台灣中油,SS6212C97,0,0,,0,1,0,1
台灣中油,SS6212C98,0,0,,1,1,1,1
台灣中油,SS6212D03,1,0,,1,1,1,1
台灣中油,SS6212D06,0,0,,1,1,1,1
台灣中油,SS6212D07,1,0,,1,1,1,1
台灣中油,SS6212D10,1,0,,1,1,1,1
台灣中油,SS6212D17,0,0,,1,1,0,1
台灣中油,SS6212D18,0,0,,1,1,0,1
台灣中油,SS6212D19,1,0,,1,1,1,1
台灣中油,SS6212D20,0,0,,1,1,0,1
台灣中油,SS6212D21,1,0,,1,1,0,1
台灣中油,SS6212D22,0,0,,1,1,1,1
台灣中油,SS6212D24,1,0,,1,1,1,1
台灣中油,SS6212D27,0,0,,0,1,0,0
台灣中油,SS6212D28,0,0,,1,1,1,1
台灣中油,SS6212D31,0,0,,0,1,0,1
台灣中油,SS6212D32,0,0,,1,1,1,1
台灣中油,SS6212D33,1,0,,1,1,1,1
台灣中油,SS6212D36,0,0,,1,1,1,1
台灣中油,SS6212D48,0,0,,1,1,1,1
台灣中油,SS6212D51,0,0,,1,1,1,1
台灣中油,SS6212D55,0,0,,1,1,0,1
台灣中油,SS6212D57,1,0,,1,1,1,1
台灣中油,SS6212D58,1,0,,1,1,1,1
台灣中油,SS6212D59,0,0,,1,1,0,1
台灣中油,SS6212D60,1,0,,1,1,1,1
台灣中油,SS6212D62,0,0,,1,1,0,1
台灣中油,SS6212D63,1,0,,1,1,1,1
台灣中油,SS6212D64,0,0,,1,1,1,1
台灣中油,SS6212D65,0,0,,1,1,0,1
台灣中油,SS6212D68,1,0,,1,1,0,1
台灣中油,SS6212D74,1,0,,1,1,1,1
台灣中油,SS6212D76,1,0,,1,1,1,1
台灣中油,SS6212D78,0,0,,0,1,0,1
台灣中油,SS6212D80,1,0,,1,1,1,1
台灣中油,SS6212D93,0,0,,1,1,0,1
台灣中油,SS6212D94,0,0,,0,1,0,1
台灣中油,SS6212D95,0,0,,1,1,1,1
台灣中油,SS6212D96,0,0,,1,1,0,1
台灣中油,SS6212D98,0,0,,1,1,1,1
台灣中油,SS6212E01,0,0,,1,1,1,1
台灣中油,SS6212E03,1,0,,1,1,1,1
台灣中油,SS6212E04,0,0,,1,1,1,1
台灣中油,SS6212E05,1,0,,1,1,1,1
台灣中油,SS6212E07,1,0,,1,1,1,1
台灣中油,SS6212E11,0,0,,1,1,0,1
台灣中油,SS6212E14,0,0,,1,1,1,1
台灣中油,SS6212E15,1,0,,1,1,1,1
台灣中油,SS6212E19,1,0,,1,1,1,1
台灣中油,SS6212E20,0,0,,0,0,0,1
台灣中油,SS6212E21,0,0,,1,1,1,1
台灣中油,SS6212E22,0,0,,1,1,1,1
台灣中油,SS6212E23,0,0,,1,1,1,1
台灣中油,SS6212E24,1,0,,1,1,0,1
台灣中油,SS6212E25,1,0,,1,1,0,1
台灣中油,SS6212E26,0,0,,1,1,0,1
台灣中油,SS6212E27,0,0,,0,1,0,1
台灣中油,SS6212E29,0,0,,1,1,1,1
台灣中油,SS6212E30,0,0,,1,1,1,1
台灣中油,SS6212E31,1,0,,1,1,1,1
台灣中油,SS6212E32,0,0,,1,1,0,1
台灣中油,SS6212E33,1,0,,1,1,1,1
台灣中油,SS6212E34,0,0,,1,1,1,1
台灣中油,SS6212E35,1,0,,1,1,1,1
台灣中油,SS6212E36,1,0,,1,1,1,0
台灣中油,SS6212E37,1,0,,1,1,1,1
台灣中油,SS6212E38,0,0,,1,1,1,1
台灣中油,SS6212E39,0,0,,1,1,1,1
台灣中油,SS6212E40,1,0,,1,1,1,1
台灣中油,SS6212E41,1,0,,1,1,1,1
台灣中油,SS6212E42,0,0,,1,1,1,1
台灣中油,SS6212E43,0,0,,1,1,1,0
台灣中油,SS6212E44,1,0,,1,1,0,1
台灣中油,SS6212E45,1,0,,1,1,0,1
台灣中油,SS6212E46,1,0,,1,1,0,1
台灣中油,SS6212E47,0,0,,1,1,0,1
台灣中油,SS6212E48,1,0,,1,1,1,1
台灣中油,SS6212E49,0,0,,1,1,0,1
台灣中油,SS6212E50,1,0,,1,1,1,1
台灣中油,SS6212E51,1,0,,1,1,1,1
台灣中油,SS6212E52,0,0,,1,1,1,1
台灣中油,SS6212E53,1,0,,1,1,1,0
台灣中油,SS6212E54,1,0,,1,1,1,1
台灣中油,SS6212E55,1,0,,1,1,1,1
台灣中油,SS6212E57,1,0,,1,1,1,1
台灣中油,SS6212E59,0,0,,0,1,0,1
台灣中油,SS6212E60,1,0,,1,1,1,1
台灣中油,SS6212E61,0,0,,1,1,1,1
台灣中油,SS6212E62,0,0,,1,1,1,1
台灣中油,SS6212E63,0,0,,1,1,0,1
