台灣中油,CC6212B47,加盟站,成功(溪洲),成功(溪洲)縣成功(溪洲)市登山路三段130號,(04)8801461,120.538924,23.831612,07:00-21:00
台灣中油,CC6212B48,加盟站,金忠,金忠縣金忠市臺灣大道六段310號,(04)26323127,120.580831,24.1984,00:00-24:00
台灣中油,CC6212B50,加盟站,西湖,西湖縣西湖市西湖里大峰路68號,(04)24924958,120.6901547,24.0757621,06:30-22:30
台灣中油,CC6212B51,加盟站,通丞,通丞縣通丞市名松路二段35號,(049)2580388,120.639363,23.8331071,07:00-21:00
台灣中油,CC6212B55,加盟站,向上,向上縣向上市向上路二段185號,(04)23844749,120.641995,24.146772,07:00-22:30
台灣中油,CC6212B56,加盟站,自由,自由縣自由市自由路四段170號,(04)22122780,120.701413,24.142645,00:00-24:00
台灣中油,CC6212B57,加盟站,大智,大智縣大智市大智路85號,(04)22812563,120.689245,24.133987,07:00-23:00
台灣中油,CC6212B59,加盟站,東平,東平縣東平市東平路85號,(04)22753528,120.733924,24.1342279,07:00-22:00
台灣中油,CC6212B60,加盟站,知高,知高縣知高市五權西路三段208號,(04)23848206,120.612174,24.154595,06:30-23:00
台灣中油,CC6212B61,加盟站,旱溪,旱溪縣旱溪市旱溪街217號,(04)22139348,120.702093,24.14039,06:30-23:00
台灣中油,CC6212B62,加盟站,杉春,杉春縣杉春市彰員路1段585號,(04)7867127,120.565413,24.014456,06:30-22:00
台灣中油,CC6212B64,加盟站,安和,安和縣安和市安和路51-8號,(04)23598000,120.618963,24.166172,07:00-23:00
台灣中油,CC6212B65,加盟站,五權路,五權路縣五權路市五權路2-210號,(04)23755291,120.667027,24.132993,00:00-24:00
台灣中油,CC6212B66,加盟站,河南路,河南路縣河南路市河南路二段341號,(04)27073666,120.645289,24.172045,00:00-24:00
台灣中油,CC6212B70,加盟站,金旺,金旺縣金旺市東平里中山路一段116號(備註:每週六日營業時間07:00-22:00),(04)22753778,120.732608,24.137797,07:00-22:30
台灣中油,CC6212B71,加盟站,新中橫,新中橫縣新中橫市羅娜村信筆巷182-1號,(049)2832396,120.888281,23.628877,06:00-21:00
台灣中油,CC6212B72,加盟站,明潭,明潭縣明潭市中山路1段461號,(049)2777985,120.850446,23.811246,00:00-24:00
台灣中油,CC6212B77,加盟站,北基雅潭,北基雅潭縣北基雅潭市雅潭路二段107號,(04)25313100,120.694374,24.215726,00:00-24:00
台灣中油,CC6212B79,加盟站,泰峰(田中),泰峰(田中)縣泰峰(田中)市中州路二段637號,(04)8756633,120.570821,23.849168,06:00-22:00
台灣中油,CC6212B82,加盟站,龍泰,龍泰縣龍泰市中正路1322號,(049)2568460,120.688866,23.9948719,06:00-22:00
台灣中油,CC6212B83,加盟站,東湖,東湖縣東湖市中興路一段109-1號,(04)24951468,120.697184,24.083249,00:00-24:00
台灣中油,CC6212B94,加盟站,水湳,水湳縣水湳市中清路二段658號,(04)22911146,120.665253,24.1838839,00:00-24:00
台灣中油,CC6212B97,加盟站,中華,中華縣中華市中華路一段538號,(04)26356526,120.545788,24.22836,06:30-22:30
台灣中油,CC6212B98,加盟站,新林,新林縣新林市成功路一段1號,(049)2307084,120.680016,23.9751739,00:00-24:00
台灣中油,CC6212C01,加盟站,內埔,內埔縣內埔市南村路263號,(04)25570996,120.716086,24.296585,06:30-21:30
台灣中油,CC6212C02,加盟站,春社,春社縣春社市永春路35-25號,(04)23825338,120.6144593,24.1389953,00:00-24:00
台灣中油,CC6212C03,加盟站,永慶,永慶縣永慶市金馬路三段446-6號,(04)7623179,120.529273,24.08132,00:00-24:00
台灣中油,CC6212C10,加盟站,碧山,碧山縣碧山市碧山路709號,(049)2305409,120.672162,23.976886,06:30-22:00
台灣中油,CC6212C11,加盟站,萬和,萬和縣萬和市黎明路一段515號,(04)24793637,120.630042,24.123068,00:00-24:00
台灣中油,CC6212C13,加盟站,加豐,加豐縣加豐市中華路一段679號,(04)26300336,120.546308,24.231775,06:30-22:30
台灣中油,CC6212C15,加盟站,成功路,成功路縣成功路市新豐里成功路一段716號,(049)2338634,120.684664,23.9888709,00:00-24:00
台灣中油,CC6212C17,加盟站,太原,太原縣太原市太原路三段388號,(04)22315627,120.694396,24.1648329,00:00-24:00
